"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0CZKNSDQC","B0CZKNSDQC","7Color Fire Essential Oil Diffuser with Remote,Flame Diffusers for Home Large Room，Flame Humidifier for Bedroom 10.7""×3""×3.1""","EGCUQ","FBA","Health & Household",42600,"Diffusers",19.6,-12,635,635,159,12454.57,12454.57,95,3.9,"EGCUQ",1,0,"N/A","Large Standard-Size",3.19,3.31,10.79,1.04,57.36,158.24,"10/31/2024",8,7,0,6.69
"https://amazon.com/dp/B0D198NLKS","B0D198NLKS","Disposable Foil Pans with Lids (Set of 20) Heavy Duty Aluminum Pans with Lids 9x13 (x10), 8x8 (x10) Baking Tins with Covers for Cooking, Heating, Storing, Food Prep, Holiday Dinner Meals","Stock Your Home","FBA","Kitchen & Dining",32254,"Disposable Cookware",21.99,-5,454,453,46,9299.39,9295.39,49,4.1,"StockYourHome",1,0,"N/A","Large Standard-Size",4.02,10.79,13.11,1.57,286.3,789.8,"10/31/2024",7,7,0,9.26
"https://amazon.com/dp/B0CW92V4J8","B0CW92V4J8","Millionaire Eau De Toilette for Men Citrus, Woody & Spicy Blend Top Notes of Orange & Grapefruit with Mint - Base Notes of Amber, Leather & Patchouli - Vegan & Cruelty-Free - Elegant 100ml Bottle","URBAN COLLECTION","FBA","Beauty & Personal Care",21993,"Eau de Toilette",24.99,-9,491,490,353,12802.46,12797.41,61,4.1,"Urban Edition",1,0,"N/A","Large Standard-Size",1.7,3.25,6.1,0.72,16.97,46.81,"10/31/2024",9,8,0,8.46
"https://amazon.com/dp/B0CV4JTKDV","B0CV4JTKDV","Sterno Green Chafing Dish Fuel Cans & Gel Fuel Cans for Food Warmer & Portable Stoves, 45-Minute Burn Time - Pack of 6","Sterno","FBM","Kitchen & Dining",10956,"Cookware",15.36,-6,1325,409,145,15641.25,6280.07,26,4.1,"Marketplace Valet®",2,0,"N/A","Large Standard-Size",2.83,5.55,8.15,1.41,"N/A","N/A","10/31/2024",9,3,2,50.97
"https://amazon.com/dp/B0CT8JHSD7","B0CT8JHSD7","STERK Vegetable Chopper Cutter Slicer Multifunctional 14-in-1 Food Veggie Salad Onion Chopper Cutter Dicer with Container, 8 Interchangable Blades, Hand Protector, Drain Strainer, Peeler, Brush","STERK","FBA","Kitchen & Dining",24292,"Choppers",17.99,9,562,82,245,9554.98,1386.53,106,3.9,"Deep Chaoyue (Shenzhen) Trading Co., Ltd.",1,0,"N/A","Large Standard-Size",4.61,4.69,14.29,1.81,155.55,429.11,"06/30/2024",10,6,2,5.3
"https://amazon.com/dp/B0CQTMMWRZ","B0CQTMMWRZ","ohlela 8 Pack Scat Mat for Cats - 16 x 13 Inch Cat Repellent Mat with 1 Inch Spike is an Effective Stray Cat Repellent Outdoor & Indoor Mat to Deter Cats & Dogs. Cat Deterrent Indoor 11.5sqft Coverage","ohlela","FBA","Pet Supplies",22173,"Repellent Mats",15.99,-12,484,166,220,10589.3,2663.54,205,4.1,"ohlela US",1,5583,"N/A","Large Standard-Size",1.26,13.7,17.36,1.7,150.87,416.21,"01/31/2024","-",7,2,2.36
"https://amazon.com/dp/B0CF5714NR","B0CF5714NR","SUNNY DOGGY Pee Pads for Dogs Large 30”x 36”, 50 Count Puppy Pads Pet Training Pads Disposable Upgraded Odor Control, Potty Pads Absorbent","SUNNY DOGGY","FBA","Pet Supplies",26828,"Disposable Training Pads",25.99,-52,398,104,82,10142.17,2723.23,239,4.2,"Excellent Care",1,0,"N/A","Large Standard-Size",6.42,13.27,16.81,7.21,721.02,1989.03,"10/31/2024",13,7,3,1.66
"https://amazon.com/dp/B0CS2VN1PX","B0CS2VN1PX","MECESOR Reptile Light Fixture, 2 Packs 5.5 Inch Deep Dome Lampshade, Reptile Heat Lamp Fixture with Separate Switches Fit for UVB Bulb Basking Heat Bulb for Reptile Glass Terrariums","MECESOR","FBA","Pet Supplies",23433,"Heat Lamps",27.99,-6,367,366,101,10272.03,10268.2,36,4.1,"MECESOR",1,0,"N/A","Large Standard-Size",5.91,5.94,11.02,1.65,194.77,537.31,"10/31/2024",10,7,1,10.19
"https://amazon.com/dp/B0CSSQP8MC","B0CSSQP8MC","DOTOOMA 82 x 84 Inches Blue Purple Gradient Graffiti Game Window Curtain Boys Curtains for Bedroom Console Game Pad Cool Splash Game Room Decor Drapes 2 Panel Set Polyester","DOTOOMA","FBA","Home & Kitchen",153251,"Curtain Panels",21.3,-1,380,185,53,9709.96,3839.93,70,3.9,"SMESM",1,0,"N/A","Large Standard-Size",1.73,9.61,11.69,0.77,97.85,269.93,"10/31/2024",10,7,3,5.43
"https://amazon.com/dp/B0CQNV8W3V","B0CQNV8W3V","Nisoger 6.6FT Metal Wedding Arch Stand Gold Square Arched Backdrop Frame for Party Ceremony Birthday Bridal Baby Shower Garden Floral Balloon Arch Decoration","Nisoger","FBA","Patio, Lawn & Garden",8970,"Arbors",27.99,-5,577,432,59,16918.45,12536.61,35,4.2,"YanFashion",2,0,"N/A","Large Standard-Size",4.25,5.94,17.4,3.95,221.16,610.09,"10/31/2024","-",7,3,16.48
"https://amazon.com/dp/B09WL6H66L","B09WL6H66L","CENTELLIAN 24 Madeca Capture Stick (0.4oz) - Multi Balm Stick for Even Skin Tone. Korean Skin Care, Eye Cream & Moisturizer. Travel Essentials. TECA, Centella Asiatica, Vitamin C.","CENTELLIAN 24","FBA","Beauty & Personal Care",22499,"Face Moisturizers",18.88,-6,724,95,932,12001.37,1799.79,260,4.2,"CENTELLIAN 24 Official",1,0,"N/A","Large Standard-Size",1.26,2.28,4.09,0.11,5.92,16.32,"05/31/2024",32,7,2,2.78
"https://amazon.com/dp/B0CSK8FFDC","B0CSK8FFDC","pettycare Cat Window Perch, Cordless Cat Window Hammock Bed with 4 Strong Suction Cups, Foldable Cat Window Seat for Inside Hold Up to 40lbs, Solid Metal Frame and Soft Reversible Two Fabrics Cover","pettycare","FBA","Pet Supplies",19946,"Window Perches",21.99,-6,490,250,39,11483.75,5516.25,130,4,"Pettycare US",1,0,"N/A","Large Standard-Size",2.17,11.46,13.19,2.18,165.14,455.57,"10/31/2024",8,9,2,3.77
"https://amazon.com/dp/B0CSJXK25X","B0CSJXK25X","pettycare Cat Window Perch, Cordless Cat Window Hammock Bed with 4 Strong Suction Cups, Foldable Cat Window Seat for Inside Hold Up to 40lbs, Solid Metal Frame and Soft Reversible Two Fabrics Cover","pettycare","FBA","Pet Supplies",20381,"Window Perches",24.99,-6,490,238,39,11483.75,5962.28,130,4,"Pettycare US",1,0,"N/A","Large Standard-Size",2.24,12.4,13.19,2.33,184.8,509.8,"10/31/2024",8,8,2,3.77
"https://amazon.com/dp/B0D3WM3MCQ","B0D3WM3MCQ","GRO Revitalizing Scalp Massager for All Hair Types and Textures","VEGAMOUR","FBA","Health & Household",34876,"Scalp Massagers",18,-6,539,538,111,9700.55,9700.41,13,4,"VEGAMOUR",1,0,"N/A","Large Standard-Size",3.11,3.62,5.35,0.21,30.37,83.78,"10/31/2024",6,5,0,41.45
"https://amazon.com/dp/B0D12TMDVS","B0D12TMDVS","7FT Long Halloween inflatables, Outdoor Ghost cat Pumpkin inflatables Decoration, Halloween Built in LED Decoration, Halloween Party Holiday Indoor and Outdoor Garden Lawn Courtyard Decoration","KAiSnova","FBA","Patio, Lawn & Garden",111053,"Inflatable Yard Decorations",29.87,-41,516,219,509,20928.59,8398.73,25,3.9,"KAiSnova Direct",1,1198,"N/A","Large Standard-Size",6.85,8.15,9.96,2.01,279.95,772.28,"09/30/2024","-",7,3,20.65
"https://amazon.com/dp/B0D1Y22D6F","B0D1Y22D6F","Candle Warmer Lamp with led Color Changing, Electric Candle Lamp Warmer wtih Timer Candle Warmer Gifts for Mom Bedroom Home Decor (Double Pole-Blcak)","Hituiter","FBA","Home & Kitchen",42675,"Candle Lamps",29.9,-6,712,93,490,13473.08,2785.52,116,4.2,"HAIENSI Shop",1,0,"N/A","Large Standard-Size",5.28,5.51,11.46,2.01,167.73,462.69,"04/30/2024",13,7,3,6.14
"https://amazon.com/dp/B0D4RDY675","B0D4RDY675","Steel Mill & Co Original Large Book-Shaped Decorative Vase, Ceramic Vases for Home Decor, Cute Bookshelf Decor, Unique Vase for Book Lovers, Anne of Green Gables","STEEL MILL AND CO.","FBA","Home & Kitchen",64918,"Vases",28.95,-6,463,463,6144,13411.84,13411.84,43,4.2,"Steel Mill & Co.",2,0,"N/A","Large Standard-Size",3.39,6.38,8.66,1.94,94.17,259.78,"10/31/2024",6,9,0,10.77
"https://amazon.com/dp/B0D2DBD8JJ","B0D2DBD8JJ","KAXRUO Castor Oil Pack Wrap, 6Pcs Reusable Organic Castor Oil Pack Kit for Neck and Knee, Castor Oil Compress Pads for Liver Detox Insomnia Constipation and Inflammation","KAXRUO","FBA","Health & Household",36100,"Massage Oils",25.99,-2,886,403,105,24168.7,10458.64,164,4.1,"Xingyq",1,0,"N/A","Large Standard-Size",2.64,7.09,10.91,0.02,102.64,283.13,"10/31/2024",7,7,3,5.4
"https://amazon.com/dp/B0D2R2GJP1","B0D2R2GJP1","50 Pieces 4oz Plastic Jars with Lids Clear Round Cosmetic Container Empty Storage Jars for Makeup,Jewelry,Samples,Travel Storage","Looknniy","FBA","Beauty & Personal Care",106727,"Jars",24.99,8,360,359,1211,8614.61,8610.85,18,3.7,"Looknniy",1,0,"N/A","Large Standard-Size",5.91,12.76,13.94,1.85,529.27,1460.05,"10/31/2024",7,6,0,29.99
"https://amazon.com/dp/B0CZPMBWYT","B0CZPMBWYT","Stress Support Calm Drink Mix Supplement to Help Energy, Mood, & Balance Cortisol Levels, Relaxation Natural Adaptogenic Herbal Calm Powder Mix 10 Pack","Rootine","FBA","Health & Household",53435,"Blended Vitamin & Mineral Supplements",24.99,-22,434,297,28,12401.3,6745.47,60,3.8,"Rootine Co.",2,0,"N/A","Large Standard-Size",3.11,3.54,5.59,0.26,30.98,85.48,"06/30/2024",19,6,2,7.35
"https://amazon.com/dp/B0D128BCZ8","B0D128BCZ8","Bunion Corrector for Man and Women Big Toe, Adjustable Bunion Splint for Bunion Relief, Orthopedic Toe Straightener with Anti-slip Heel Strap and Silicone Pad, Suitable for Left and Right Feet","Generic","FBA","Health & Household",35469,"Bunion Splints",23.99,-4,683,683,104,15711.62,15711.62,46,4.1,"XREKNOi",1,0,"N/A","Large Standard-Size",1.42,4.49,7.52,0.11,24.14,66.59,"10/31/2024","-",8,0,14.86
"https://amazon.com/dp/B0CTQDV7C8","B0CTQDV7C8","Shappy 3 Pcs Independence Day Pillows USA Throw Pillows Star Shaped Pillow Cute Soft Red White and Blue Throw Pillow Decorative 4th of July Pillows for Party Outdoor Home","Shappy","FBA","Home & Kitchen",3100253,"Throw Pillows",20.99,355,930,125,125,19303.5,2372.99,52,2.7,"Hayend",1,0,"N/A","Large Standard-Size",2.6,10.04,10.04,0.88,131.86,363.74,"10/31/2024",10,6,0,17.88
"https://amazon.com/dp/B0CTMTHND8","B0CTMTHND8","Drawer Dividers, 6 Pack Adjustable Drawer Organizers 3.2"" High Expandable from 11.3-20"" Clear Expandable Dresser Organizer for Clothes Kitchen Utensils Cutlery Drawer Organizers Set","Dntorx","FBA","Home & Kitchen",85907,"Drawer Organizers",18.99,36,519,236,31,12872.27,5015.83,84,4,"Dntorx",1,0,"N/A","Large Standard-Size",2.05,6.93,12.2,1.85,87.26,240.72,"06/30/2024",10,8,2,6.17
"https://amazon.com/dp/B0CVXW5DS8","B0CVXW5DS8","Natural Farm Beef Cheek Rolls, Peanut Butter Flavor, 5-6"" Inch (4 Pack), Safe Rawhide Alternative Chew -Great for Power Chewers - Long Lasting Chews, Treats, Bones for Aggressive Chewers & Large Dogs","Natural Farm","FBA","Pet Supplies",15718,"Rolls",17.99,55,606,162,273,10901.89,2919.97,66,4,"FN USA Inc",1,0,"N/A","Large Standard-Size",2.87,8.54,13.94,1.21,172.02,474.54,"10/31/2024",9,6,3,9.18
"https://amazon.com/dp/B0CVRXKCMH","B0CVRXKCMH","HFLYJPYW Electric Spin Scrubber - Shower Scrubber,Bathroom Scrubber Electric,for Cleaning Tub, Floor, Tile, Window, Sink, Kitchen Cleaning with 6 Electric Cleaning Brush Head (6)","HFLYJPYW","FBA","Kitchen & Dining",61191,"Cleaning Brushes",22.99,-11,598,597,133,14202.95,14199.11,83,3.9,"runyifa",1,0,"N/A","Large Standard-Size",2.91,6.61,8.7,0.99,84.25,232.42,"10/31/2024",9,9,2,7.2
"https://amazon.com/dp/B0CZTJSWJH","B0CZTJSWJH","Quincry Memory Foam Headrest Attachment for Office Chair, Attachable Chair Head Rest, Desk Chair Neck Support, Elastic Sponge Head Pillow Adjustable Height and Angle","Quincry","FBA","Home & Kitchen",80607,"Home Office Desk Chairs",27.97,1,617,616,34,17247.39,17241.11,61,3.8,"gzzhouyuan",1,0,"N/A","Large Standard-Size",6.77,10.79,10.83,1.34,398.3,1098.77,"10/31/2024",8,8,3,10.11
"https://amazon.com/dp/B0D12B6TZ2","B0D12B6TZ2","Petstoral Plaque Removal Natural Dental Powder - Dog Dental Care and Bad Breath Treatment, Dog Teeth Cleaning Powder for Healthy Teeth & Gums for All Dogs - 60g","Petstoral","FBA","Pet Supplies",12026,"Dental Care",19.46,-12,896,895,46,17430.77,17421.68,122,4,"Petstoral",1,0,"N/A","Large Standard-Size",2.6,2.68,3.39,0.22,11.89,32.81,"09/30/2024",7,8,0,7.34
"https://amazon.com/dp/B0CSVRLBV4","B0CSVRLBV4","BDUSXYZ Artificial Ivy Privacy Fence Screen 40x100in Privacy Hedges Wall Faux UV-Anti Panel for Indoor Outdoor Garden Balcony Decor","BDUSXYZ","FBA","Patio, Lawn & Garden",22549,"Decorative Fences",19.99,-22,482,199,220,11082.3,4036.29,75,3.9,"Brightdeco",1,0,"N/A","Large Standard-Size",5.98,10.24,13.54,2.29,417.44,1151.56,"05/31/2024",10,9,3,6.43
"https://amazon.com/dp/B0CS32FJHN","B0CS32FJHN","AIBORS Cat Toys - 4in1 Rechargeable Automatic Cat Toy Interactive Kitten Toy Whack a Mole Fluttering Butterfly Ambush Feather Track Balls Toys Rechargeable Feather Toys Indoor Exercise Kicker","AIBORS","FBA","Pet Supplies",18869,"Feather Toys",32.99,5,487,84,54,14963.13,2764.58,99,4.1,"AIBORS-US",1,0,"N/A","Large Standard-Size",5.47,7.64,7.72,1.63,162.43,448.09,"10/31/2024",10,7,2,4.92
"https://amazon.com/dp/B0CS69HZN3","B0CS69HZN3","Kylavac Food Vacuum Sealer Machine, Powerful Automatic 8-in-1 for Compact Food Storage Sealer, with Starter Kits and Dry&Wet Saver Modes, Bags and Cutter Included, Sous Vide(Silver)","Kylavac","FBA","Kitchen & Dining",36699,"Vacuum Sealers",28.49,-30,370,267,109,14817.7,10817.88,126,4.1,"Kylavac",1,0,"N/A","Large Standard-Size",4.49,7.68,15.83,3.66,274.83,758.15,"10/31/2024",10,6,2,2.93
"https://amazon.com/dp/B0CWN5V9BC","B0CWN5V9BC","Nugenix Perform, Nitric Oxide and Vitality Booster for Men - 63ct","Nugenix","FBA","Health & Household",69805,"Nitric Oxide Boosters",32.98,-8,335,335,87,11062.76,11062.76,35,3.8,"Adaptive Health",4,0,"N/A","Large Standard-Size",2.83,5.08,7.28,0.51,52.69,145.36,"10/31/2024",9,3,0,9.58
"https://amazon.com/dp/B0CVVRZCQM","B0CVVRZCQM","Flashmen Plasma Ball Lamp 5 inch Science Toy Touch & Sound Sensitive Plasma Globe Extra Large Lightning Ball Bedroom Decor Lamp Novelty Present","Flashmen","FBA","Home & Kitchen",58099,"Lamps & Lighting",25.99,-8,317,144,40467,8280.39,3879.9,117,4.1,"JerGO",1,0,"N/A","Large Standard-Size",6.38,6.38,9.88,1.1,202.48,558.55,"10/31/2024",9,7,2,2.71
"https://amazon.com/dp/B0CT4WDQ8F","B0CT4WDQ8F","Eiito Hat Washer for Washing Machine,Hat Cleaner for Baseball Caps with Frame Cage and Mesh Bag（2Pack White）","Eiito","FBA","Home & Kitchen",70953,"Hat Racks",19.99,-3,686,86,111,8745.82,1687.96,23,3.7,"FYQT-KP",1,0,"N/A","Large Standard-Size",1.54,9.53,13.3,0.68,98.27,271.1,"06/30/2024","-",7,3,29.81
"https://amazon.com/dp/B0CX3VWQ4G","B0CX3VWQ4G","Bariatric Fusion Calcium Citrate Chewable Tablet | Orange Citrus Flavored | Chewable Calcium Citrate | Bone Health Support* | Gluten, Dairy and Soy Free | Non-GMO | 124 Count","Bariatric Fusion","FBA","Health & Household",42161,"Calcium",19.99,-6,430,430,12,8596.61,8596.61,42,4,"Bariatric Fusion",1,0,"N/A","Large Standard-Size",2.99,3.11,5.59,0.72,26.19,72.26,"10/31/2024",9,8,0,10.24
"https://amazon.com/dp/B0CYLSZT6J","B0CYLSZT6J","Yipetor Dog Toys, Power Chewer, Filled and Frozen Dog Food, Long-Lasting Dog Toys to Keep Dogs Distracted Busy (Large)","Yipetor","FBA","Pet Supplies",11985,"Chew Toys",23.99,-15,449,296,523,10164.91,7115.27,92,4.1,"Yipetor",1,0,"N/A","Large Standard-Size",5.87,8.03,8.27,1.87,196.26,541.41,"06/30/2024",7,6,2,4.88
"https://amazon.com/dp/B0CYBQSXH5","B0CYBQSXH5","Lictin Braiding Hair Rack with 120 Pegs, Height Adjustable Braiding Rack, 2-Side Metal Hair Rack for Stylists/Home/Salon, Hair Braiding Stand with Stylist Hair Braiding Tools,Purple","Lictin","FBA","Beauty & Personal Care",43263,"Hair Extensions",29.99,-5,402,260,2561,12209.28,7888.55,108,4.1,"LinyanRrsai",1,0,"N/A","Large Standard-Size",3.39,7.09,16.61,3.46,201,554.48,"07/31/2024","-",8,2,3.72
